tab 	measurements
citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	location	magic_software_packages	magn_moment	measurement	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	method_codes	number	quality	specimen	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study		2.9	248.2	-49.8	AP3-4a:LP-DIR-T	hargrave 2016-04-18 09:48:10	Agate Point	pmagpy-3.4.1	1.67e-05	AP3-4a:LP-DIR-T3	1	7.559999999999999e-07	3.7e-07	1.47e-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP3-4a	0	0	0	-90	373
This study		1.3	251.3	-53.4	AP3-4a:LP-DIR-T	hargrave 2016-04-18 17:02:39	Agate Point	pmagpy-3.4.1	1.82e-05	AP3-4a:LP-DIR-T4	1	3.15e-07	2.2699999999999998e-07	1.4599999999999998e-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP3-4a	0	0	0	-90	473
This study		2.1	252.9	-54.1	AP3-4a:LP-DIR-T	hargrave 2016-04-19 12:49:47	Agate Point	pmagpy-3.4.1	1.76e-05	AP3-4a:LP-DIR-T5	1	5.64e-07	3.05e-07	1.53e-07	u	273	LT-T-Z:LP-DIR-T	5	g	AP3-4a	0	0	0	-90	573
This study		1.6	254.9	-54.4	AP3-4a:LP-DIR-T	hargrave 2016-04-25 12:28:57	Agate Point	pmagpy-3.4.1	1.62e-05	AP3-4a:LP-DIR-T6	1	3.36e-07	2.63e-07	2.35e-07	u	273	LT-T-Z:LP-DIR-T	6	g	AP3-4a	0	0	0	-90	623
This study		1.6	254.7	-54.2	AP3-4a:LP-DIR-T	hargrave 2016-04-26 09:25:02	Agate Point	pmagpy-3.4.1	1.47e-05	AP3-4a:LP-DIR-T7	1	3.01e-07	2.6e-07	1.82e-07	u	273	LT-T-Z:LP-DIR-T	7	g	AP3-4a	0	0	0	-90	673
This study		1.8	255.9	-54.3	AP3-4a:LP-DIR-T	hargrave 2016-04-26 16:53:07	Agate Point	pmagpy-3.4.1	1.32e-05	AP3-4a:LP-DIR-T8	1	3.2299999999999997e-07	2.3600000000000002e-07	1.66e-07	u	273	LT-T-Z:LP-DIR-T	8	g	AP3-4a	0	0	0	-90	723
This study		1.6	256.8	-54.9	AP3-4a:LP-DIR-T	hargrave 2016-05-02 13:47:13	Agate Point	pmagpy-3.4.1	1.1900000000000001e-05	AP3-4a:LP-DIR-T9	1	2.4199999999999997e-07	1.78e-07	1.34e-07	u	273	LT-T-Z:LP-DIR-T	9	g	AP3-4a	0	0	0	-90	748
This study		1.5	253.7	-54.5	AP3-4a:LP-DIR-T	hargrave 2016-05-02 20:08:44	Agate Point	pmagpy-3.4.1	1.07e-05	AP3-4a:LP-DIR-T10	1	1.92e-07	1.58e-07	1.33e-07	u	273	LT-T-Z:LP-DIR-T	10	g	AP3-4a	0	0	0	-90	773
This study		2.4	250.3	-54.6	AP3-4a:LP-DIR-T	hargrave 2016-05-03 19:02:22	Agate Point	pmagpy-3.4.1	9.15e-06	AP3-4a:LP-DIR-T11	1	3.17e-07	2.01e-07	9.85e-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP3-4a	0	0	0	-90	798
This study		1.6	253.6	-54.7	AP3-4a:LP-DIR-T	hargrave 2016-05-12 14:44:37	Agate Point	pmagpy-3.4.1	5.96e-06	AP3-4a:LP-DIR-T12	1	1.2099999999999998e-07	9.54e-08	7.299999999999999e-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP3-4a	0	0	0	-90	823
This study		1.6	254.4	-54.2	AP3-4a:LP-DIR-T	hargrave 2016-05-16 12:23:00	Agate Point	pmagpy-3.4.1	4.55e-06	AP3-4a:LP-DIR-T13	1	9.03e-08	6.929999999999999e-08	6.54e-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP3-4a	0	0	0	-90	833
This study		1.6	254.6	-55.0	AP3-4a:LP-DIR-T	hargrave 2016-05-16 18:23:25	Agate Point	pmagpy-3.4.1	3.86e-06	AP3-4a:LP-DIR-T14	1	7.730000000000001e-08	5.92e-08	5.54e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP3-4a	0	0	0	-90	843
This study		1.8	253.4	-55.4	AP3-4a:LP-DIR-T	hargrave 2016-05-17 14:43:08	Agate Point	pmagpy-3.4.1	3.47e-06	AP3-4a:LP-DIR-T15	1	9.02e-08	4.7599999999999996e-08	4.6500000000000006e-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP3-4a	0	0	0	-90	848
This study		1.8	256.0	-55.2	AP3-4a:LP-DIR-T	hargrave 2016-05-18 11:34:40	Agate Point	pmagpy-3.4.1	3.18e-06	AP3-4a:LP-DIR-T16	1	7.79e-08	4.7300000000000007e-08	4.2e-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP3-4a	0	0	0	-90	853
This study		2.5	49.2	-49.0	AP3-5a:LP-DIR-T	hargrave 2016-04-08 16:51:20	Agate Point	pmagpy-3.4.1	3.34e-06	AP3-5a:LP-DIR-T1	1	1.05e-07	1.04e-07	1.95e-08	u	273	LT-NO:LP-DIR-T	1	g	AP3-5a	0	0	0	-90	273
This study		2.1	48.2	-48.5	AP3-5a:LP-DIR-T	hargrave 2016-04-11 17:11:35	Agate Point	pmagpy-3.4.1	3.14e-06	AP3-5a:LP-DIR-T2	1	7.5e-08	8.619999999999999e-08	1.6799999999999998e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	AP3-5a	0	0	0	-90	77
This study		3.1	47.4	-48.9	AP3-5a:LP-DIR-T	hargrave 2016-04-18 09:51:35	Agate Point	pmagpy-3.4.1	3.15e-06	AP3-5a:LP-DIR-T3	1	1.23e-07	1.1599999999999999e-07	2.3100000000000002e-08	u	273	LT-T-Z:LP-DIR-T	3	g	AP3-5a	0	0	0	-90	373
This study		1.4	47.0	-48.9	AP3-5a:LP-DIR-T	hargrave 2016-04-18 17:05:51	Agate Point	pmagpy-3.4.1	3.18e-06	AP3-5a:LP-DIR-T4	1	4.87e-08	5.6900000000000007e-08	2.21e-08	u	273	LT-T-Z:LP-DIR-T	4	g	AP3-5a	0	0	0	-90	473
This study		2.0	47.6	-49.0	AP3-5a:LP-DIR-T	hargrave 2016-04-19 12:52:59	Agate Point	pmagpy-3.4.1	3.1e-06	AP3-5a:LP-DIR-T5	1	7.780000000000001e-08	6.96e-08	2.37e-08	u	273	LT-T-Z:LP-DIR-T	5	g	AP3-5a	0	0	0	-90	573
This study		1.8	45.3	-48.4	AP3-5a:LP-DIR-T	hargrave 2016-04-25 12:33:39	Agate Point	pmagpy-3.4.1	3.08e-06	AP3-5a:LP-DIR-T6	1	6.099999999999999e-08	7.53e-08	2.76e-08	u	273	LT-T-Z:LP-DIR-T	6	g	AP3-5a	0	0	0	-90	623
This study		1.9	45.4	-48.7	AP3-5a:LP-DIR-T	hargrave 2016-04-26 09:28:56	Agate Point	pmagpy-3.4.1	2.98e-06	AP3-5a:LP-DIR-T7	1	6.61e-08	7.19e-08	2.3100000000000002e-08	u	273	LT-T-Z:LP-DIR-T	7	g	AP3-5a	0	0	0	-90	673
This study		2.8	44.3	-48.8	AP3-5a:LP-DIR-T	hargrave 2016-04-26 16:56:59	Agate Point	pmagpy-3.4.1	2.89e-06	AP3-5a:LP-DIR-T8	1	9.199999999999999e-08	1.05e-07	2.3500000000000002e-08	u	273	LT-T-Z:LP-DIR-T	8	g	AP3-5a	0	0	0	-90	723
This study		2.2	43.8	-48.6	AP3-5a:LP-DIR-T	hargrave 2016-05-02 13:51:04	Agate Point	pmagpy-3.4.1	2.8e-06	AP3-5a:LP-DIR-T9	1	8.01e-08	7.13e-08	2.5099999999999996e-08	u	273	LT-T-Z:LP-DIR-T	9	g	AP3-5a	0	0	0	-90	748
This study		2.4	45.3	-48.8	AP3-5a:LP-DIR-T	hargrave 2016-05-02 20:12:36	Agate Point	pmagpy-3.4.1	2.7e-06	AP3-5a:LP-DIR-T10	1	7.92e-08	7.88e-08	1.95e-08	u	273	LT-T-Z:LP-DIR-T	10	g	AP3-5a	0	0	0	-90	773
This study		2.3	45.2	-48.1	AP3-5a:LP-DIR-T	hargrave 2016-05-03 19:06:14	Agate Point	pmagpy-3.4.1	2.54e-06	AP3-5a:LP-DIR-T11	1	7.84e-08	6.22e-08	2.28e-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP3-5a	0	0	0	-90	798
This study		2.0	45.0	-48.2	AP3-5a:LP-DIR-T	hargrave 2016-05-12 14:47:41	Agate Point	pmagpy-3.4.1	2.09e-06	AP3-5a:LP-DIR-T12	1	5.0599999999999996e-08	5.26e-08	1.75e-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP3-5a	0	0	0	-90	823
This study		1.6	43.9	-48.1	AP3-5a:LP-DIR-T	hargrave 2016-05-16 12:26:03	Agate Point	pmagpy-3.4.1	1.67e-06	AP3-5a:LP-DIR-T13	1	3.4e-08	3.4e-08	1.35e-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP3-5a	0	0	0	-90	833
This study		2.7	43.8	-47.7	AP3-5a:LP-DIR-T	hargrave 2016-05-16 18:26:28	Agate Point	pmagpy-3.4.1	1.1e-06	AP3-5a:LP-DIR-T14	1	3.7999999999999996e-08	3.35e-08	1.03e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP3-5a	0	0	0	-90	843
This study		2.1	45.4	-47.3	AP3-5a:LP-DIR-T	hargrave 2016-05-17 14:46:10	Agate Point	pmagpy-3.4.1	9.03e-07	AP3-5a:LP-DIR-T15	1	2.32e-08	2.48e-08	7.28e-09	u	273	LT-T-Z:LP-DIR-T	15	g	AP3-5a	0	0	0	-90	848
This study		1.5	45.6	-46.2	AP3-5a:LP-DIR-T	hargrave 2016-05-18 11:37:45	Agate Point	pmagpy-3.4.1	8.32e-07	AP3-5a:LP-DIR-T16	1	1.77e-08	1.23e-08	7.0099999999999996e-09	u	273	LT-T-Z:LP-DIR-T	16	g	AP3-5a	0	0	0	-90	853
This study		2.5	51.1	-34.2	AP3-6a:LP-DIR-T	hargrave 2016-04-08 16:53:00	Agate Point	pmagpy-3.4.1	1.83e-05	AP3-6a:LP-DIR-T1	1	5.91e-07	5.06e-07	1.23e-07	u	273	LT-NO:LP-DIR-T	1	g	AP3-6a	0	0	0	-90	273
This study		2.9	49.5	-34.3	AP3-6a:LP-DIR-T	hargrave 2016-04-11 17:14:05	Agate Point	pmagpy-3.4.1	1.82e-05	AP3-6a:LP-DIR-T2	1	6.77e-07	6.18e-07	1.3e-07	u	273	LT-LT-Z:LP-DIR-T	2	g	AP3-6a	0	0	0	-90	77
This study		0.9	52.7	-34.9	AP3-6a:LP-DIR-T	hargrave 2016-04-18 09:52:56	Agate Point	pmagpy-3.4.1	1.8e-05	AP3-6a:LP-DIR-T3	1	1.8100000000000002e-07	1.99e-07	1.12e-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP3-6a	0	0	0	-90	373
This study		2.1	50.3	-35.2	AP3-6a:LP-DIR-T	hargrave 2016-04-18 17:07:55	Agate Point	pmagpy-3.4.1	1.82e-05	AP3-6a:LP-DIR-T4	1	4.8e-07	4.34e-07	1.15e-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP3-6a	0	0	0	-90	473
This study		2.0	51.6	-35.4	AP3-6a:LP-DIR-T	hargrave 2016-04-19 12:54:20	Agate Point	pmagpy-3.4.1	1.8100000000000003e-05	AP3-6a:LP-DIR-T5	1	4.77e-07	4.2299999999999996e-07	1.26e-07	u	273	LT-T-Z:LP-DIR-T	5	g	AP3-6a	0	0	0	-90	573
This study		1.3	52.7	-35.5	AP3-6a:LP-DIR-T	hargrave 2016-04-25 12:35:19	Agate Point	pmagpy-3.4.1	1.77e-05	AP3-6a:LP-DIR-T6	1	2.69e-07	2.64e-07	1.43e-07	u	273	LT-T-Z:LP-DIR-T	6	g	AP3-6a	0	0	0	-90	623
This study		1.3	52.4	-35.9	AP3-6a:LP-DIR-T	hargrave 2016-04-26 09:30:36	Agate Point	pmagpy-3.4.1	1.6800000000000002e-05	AP3-6a:LP-DIR-T7	1	2.9199999999999997e-07	2.51e-07	1.25e-07	u	273	LT-T-Z:LP-DIR-T	7	g	AP3-6a	0	0	0	-90	673
This study		1.0	51.4	-35.8	AP3-6a:LP-DIR-T	hargrave 2016-04-26 16:58:38	Agate Point	pmagpy-3.4.1	1.58e-05	AP3-6a:LP-DIR-T8	1	1.85e-07	2.15e-07	1.06e-07	u	273	LT-T-Z:LP-DIR-T	8	g	AP3-6a	0	0	0	-90	723
This study		2.4	50.5	-35.9	AP3-6a:LP-DIR-T	hargrave 2016-05-02 13:53:33	Agate Point	pmagpy-3.4.1	1.52e-05	AP3-6a:LP-DIR-T9	1	5.13e-07	3.93e-07	1.25e-07	u	273	LT-T-Z:LP-DIR-T	9	g	AP3-6a	0	0	0	-90	748
This study		1.3	53.1	-36.1	AP3-6a:LP-DIR-T	hargrave 2016-05-02 20:14:15	Agate Point	pmagpy-3.4.1	1.4599999999999999e-05	AP3-6a:LP-DIR-T10	1	2.64e-07	2.1e-07	9.95e-08	u	273	LT-T-Z:LP-DIR-T	10	g	AP3-6a	0	0	0	-90	773
This study		1.7	50.7	-35.9	AP3-6a:LP-DIR-T	hargrave 2016-05-03 19:07:53	Agate Point	pmagpy-3.4.1	1.3500000000000001e-05	AP3-6a:LP-DIR-T11	1	3.24e-07	2.46e-07	9.03e-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP3-6a	0	0	0	-90	798
This study		1.2	50.5	-35.9	AP3-6a:LP-DIR-T	hargrave 2016-05-12 14:49:21	Agate Point	pmagpy-3.4.1	1.1e-05	AP3-6a:LP-DIR-T12	1	1.56e-07	1.58e-07	7.33e-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP3-6a	0	0	0	-90	823
This study		1.2	50.8	-36.0	AP3-6a:LP-DIR-T	hargrave 2016-05-16 12:27:43	Agate Point	pmagpy-3.4.1	8.54e-06	AP3-6a:LP-DIR-T13	1	1.28e-07	1.15e-07	6.43e-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP3-6a	0	0	0	-90	833
This study		1.5	51.2	-36.0	AP3-6a:LP-DIR-T	hargrave 2016-05-16 18:28:07	Agate Point	pmagpy-3.4.1	5.03e-06	AP3-6a:LP-DIR-T14	1	1.04e-07	8.039999999999999e-08	4.59e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP3-6a	0	0	0	-90	843
This study		3.7	51.7	-36.4	AP3-6a:LP-DIR-T	hargrave 2016-05-17 14:47:49	Agate Point	pmagpy-3.4.1	3.77e-06	AP3-6a:LP-DIR-T15	1	1.91e-07	1.43e-07	3.43e-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP3-6a	0	0	0	-90	848
This study		1.3	52.3	-35.8	AP3-6a:LP-DIR-T	hargrave 2016-05-18 11:39:31	Agate Point	pmagpy-3.4.1	3.42e-06	AP3-6a:LP-DIR-T16	1	6.04e-08	5.37e-08	2.14e-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP3-6a	0	0	0	-90	853
This study		2.6	62.6	-34.6	AP3-7a:LP-DIR-T	hargrave 2016-04-08 16:54:35	Agate Point	pmagpy-3.4.1	4.07e-06	AP3-7a:LP-DIR-T1	1	1.51e-07	1.1e-07	3.2900000000000003e-08	u	273	LT-NO:LP-DIR-T	1	g	AP3-7a	0	0	0	-90	273
This study		1.5	64.4	-35.7	AP3-7a:LP-DIR-T	hargrave 2016-04-11 17:15:40	Agate Point	pmagpy-3.4.1	4.07e-06	AP3-7a:LP-DIR-T2	1	7.8e-08	7.139999999999999e-08	2.7900000000000002e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	AP3-7a	0	0	0	-90	77
This study		3.9	62.1	-39.2	AP3-7a:LP-DIR-T	hargrave 2016-04-18 09:54:13	Agate Point	pmagpy-3.4.1	4.21e-06	AP3-7a:LP-DIR-T3	1	2.45e-07	1.54e-07	3.3700000000000004e-08	u	273	LT-T-Z:LP-DIR-T	3	g	AP3-7a	0	0	0	-90	373
This study		2.8	61.8	-44.3	AP3-7a:LP-DIR-T	hargrave 2016-04-18 17:09:12	Agate Point	pmagpy-3.4.1	4.77e-06	AP3-7a:LP-DIR-T4	1	1.95e-07	1.25e-07	3.2200000000000004e-08	u	273	LT-T-Z:LP-DIR-T	4	g	AP3-7a	0	0	0	-90	473
This study		2.6	61.9	-45.7	AP3-7a:LP-DIR-T	hargrave 2016-04-19 12:55:41	Agate Point	pmagpy-3.4.1	4.7e-06	AP3-7a:LP-DIR-T5	1	1.8100000000000002e-07	1.1800000000000001e-07	3.79e-08	u	273	LT-T-Z:LP-DIR-T	5	g	AP3-7a	0	0	0	-90	573
This study		3.1	59.4	-46.3	AP3-7a:LP-DIR-T	hargrave 2016-04-25 12:36:54	Agate Point	pmagpy-3.4.1	4.56e-06	AP3-7a:LP-DIR-T6	1	1.98e-07	1.5199999999999998e-07	4.26e-08	u	273	LT-T-Z:LP-DIR-T	6	g	AP3-7a	0	0	0	-90	623
This study		3.0	60.1	-47.0	AP3-7a:LP-DIR-T	hargrave 2016-04-26 09:32:11	Agate Point	pmagpy-3.4.1	4.32e-06	AP3-7a:LP-DIR-T7	1	1.92e-07	1.2e-07	3.99e-08	u	273	LT-T-Z:LP-DIR-T	7	g	AP3-7a	0	0	0	-90	673
This study		2.2	59.9	-47.2	AP3-7a:LP-DIR-T	hargrave 2016-04-26 17:00:14	Agate Point	pmagpy-3.4.1	4.02e-06	AP3-7a:LP-DIR-T8	1	1.28e-07	8.16e-08	4.36e-08	u	273	LT-T-Z:LP-DIR-T	8	g	AP3-7a	0	0	0	-90	723
This study		4.1	58.1	-47.5	AP3-7a:LP-DIR-T	hargrave 2016-05-02 13:55:09	Agate Point	pmagpy-3.4.1	3.82e-06	AP3-7a:LP-DIR-T9	1	2.41e-07	1.15e-07	5.48e-08	u	273	LT-T-Z:LP-DIR-T	9	g	AP3-7a	0	0	0	-90	748
This study		3.5	61.2	-47.5	AP3-7a:LP-DIR-T	hargrave 2016-05-02 20:15:55	Agate Point	pmagpy-3.4.1	3.64e-06	AP3-7a:LP-DIR-T10	1	1.94e-07	1.0199999999999999e-07	4.04e-08	u	273	LT-T-Z:LP-DIR-T	10	g	AP3-7a	0	0	0	-90	773
This study		3.5	59.4	-47.5	AP3-7a:LP-DIR-T	hargrave 2016-05-03 19:09:29	Agate Point	pmagpy-3.4.1	3.36e-06	AP3-7a:LP-DIR-T11	1	1.82e-07	9.15e-08	4.0300000000000004e-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP3-7a	0	0	0	-90	798
This study		2.0	59.9	-47.9	AP3-7a:LP-DIR-T	hargrave 2016-05-12 14:50:57	Agate Point	pmagpy-3.4.1	2.79e-06	AP3-7a:LP-DIR-T12	1	8.199999999999999e-08	5.17e-08	3.02e-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP3-7a	0	0	0	-90	823
This study		2.8	58.9	-48.5	AP3-7a:LP-DIR-T	hargrave 2016-05-16 12:29:18	Agate Point	pmagpy-3.4.1	2.3e-06	AP3-7a:LP-DIR-T13	1	9.53e-08	5.9000000000000006e-08	2.46e-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP3-7a	0	0	0	-90	833
This study		4.1	55.9	-48.9	AP3-7a:LP-DIR-T	hargrave 2016-05-16 18:29:42	Agate Point	pmagpy-3.4.1	1.59e-06	AP3-7a:LP-DIR-T14	1	8.849999999999999e-08	7.04e-08	1.31e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP3-7a	0	0	0	-90	843
This study		3.0	58.6	-47.4	AP3-7a:LP-DIR-T	hargrave 2016-05-17 14:49:25	Agate Point	pmagpy-3.4.1	1.33e-06	AP3-7a:LP-DIR-T15	1	5.9500000000000003e-08	3.58e-08	1.46e-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP3-7a	0	0	0	-90	848
This study		2.4	59.1	-46.7	AP3-7a:LP-DIR-T	hargrave 2016-05-18 11:41:08	Agate Point	pmagpy-3.4.1	1.22e-06	AP3-7a:LP-DIR-T16	1	4.42e-08	2.3399999999999998e-08	1.33e-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP3-7a	0	0	0	-90	853
This study		1.5	73.5	-49.9	AP3-8a:LP-DIR-T	hargrave 2016-04-08 16:56:12	Agate Point	pmagpy-3.4.1	3.96e-06	AP3-8a:LP-DIR-T1	1	3.95e-08	7.809999999999999e-08	5.67e-08	u	273	LT-NO:LP-DIR-T	1	g	AP3-8a	0	0	0	-90	273
This study		1.4	71.8	-51.0	AP3-8a:LP-DIR-T	hargrave 2016-04-11 17:17:11	Agate Point	pmagpy-3.4.1	3.91e-06	AP3-8a:LP-DIR-T2	1	5.5300000000000005e-08	6.29e-08	4.85e-08	u	273	LT-LT-Z:LP-DIR-T	2	g	AP3-8a	0	0	0	-90	77
This study		1.4	71.4	-51.5	AP3-8a:LP-DIR-T	hargrave 2016-04-18 09:55:31	Agate Point	pmagpy-3.4.1	3.91e-06	AP3-8a:LP-DIR-T3	1	2.6e-08	8e-08	5.2699999999999995e-08	u	273	LT-T-Z:LP-DIR-T	3	g	AP3-8a	0	0	0	-90	373
This study		1.4	70.4	-52.0	AP3-8a:LP-DIR-T	hargrave 2016-04-18 17:10:26	Agate Point	pmagpy-3.4.1	3.99e-06	AP3-8a:LP-DIR-T4	1	5.0700000000000004e-08	6.8e-08	5.47e-08	u	273	LT-T-Z:LP-DIR-T	4	g	AP3-8a	0	0	0	-90	473
This study		1.5	72.7	-52.9	AP3-8a:LP-DIR-T	hargrave 2016-04-19 12:57:44	Agate Point	pmagpy-3.4.1	3.85e-06	AP3-8a:LP-DIR-T5	1	5.68e-08	6.950000000000001e-08	3.98e-08	u	273	LT-T-Z:LP-DIR-T	5	g	AP3-8a	0	0	0	-90	573
This study		1.7	70.0	-53.1	AP3-8a:LP-DIR-T	hargrave 2016-04-25 12:38:25	Agate Point	pmagpy-3.4.1	3.76e-06	AP3-8a:LP-DIR-T6	1	7.42e-08	6.76e-08	5.26e-08	u	273	LT-T-Z:LP-DIR-T	6	g	AP3-8a	0	0	0	-90	623
This study		1.8	69.7	-53.2	AP3-8a:LP-DIR-T	hargrave 2016-04-26 09:33:43	Agate Point	pmagpy-3.4.1	3.62e-06	AP3-8a:LP-DIR-T7	1	8e-08	6.45e-08	5.37e-08	u	273	LT-T-Z:LP-DIR-T	7	g	AP3-8a	0	0	0	-90	673
This study		1.5	70.6	-53.4	AP3-8a:LP-DIR-T	hargrave 2016-04-26 17:01:45	Agate Point	pmagpy-3.4.1	3.46e-06	AP3-8a:LP-DIR-T8	1	5.62e-08	6.36e-08	4.32e-08	u	273	LT-T-Z:LP-DIR-T	8	g	AP3-8a	0	0	0	-90	723
This study		1.5	68.6	-53.4	AP3-8a:LP-DIR-T	hargrave 2016-05-02 13:56:40	Agate Point	pmagpy-3.4.1	3.33e-06	AP3-8a:LP-DIR-T9	1	4.66e-08	6.73e-08	3.9700000000000005e-08	u	273	LT-T-Z:LP-DIR-T	9	g	AP3-8a	0	0	0	-90	748
This study		1.7	69.5	-53.5	AP3-8a:LP-DIR-T	hargrave 2016-05-02 20:17:27	Agate Point	pmagpy-3.4.1	3.22e-06	AP3-8a:LP-DIR-T10	1	4.79e-08	7.28e-08	4.38e-08	u	273	LT-T-Z:LP-DIR-T	10	g	AP3-8a	0	0	0	-90	773
This study		1.6	69.3	-53.4	AP3-8a:LP-DIR-T	hargrave 2016-05-03 19:11:01	Agate Point	pmagpy-3.4.1	3.04e-06	AP3-8a:LP-DIR-T11	1	5.5800000000000003e-08	5.59e-08	3.77e-08	u	273	LT-T-Z:LP-DIR-T	11	g	AP3-8a	0	0	0	-90	798
This study		1.8	69.3	-53.3	AP3-8a:LP-DIR-T	hargrave 2016-05-12 14:52:33	Agate Point	pmagpy-3.4.1	2.75e-06	AP3-8a:LP-DIR-T12	1	6.47e-08	4.8899999999999995e-08	3.68e-08	u	273	LT-T-Z:LP-DIR-T	12	g	AP3-8a	0	0	0	-90	823
This study		1.7	67.7	-53.4	AP3-8a:LP-DIR-T	hargrave 2016-05-16 12:30:49	Agate Point	pmagpy-3.4.1	2.48e-06	AP3-8a:LP-DIR-T13	1	3.71e-08	5.4500000000000005e-08	3.62e-08	u	273	LT-T-Z:LP-DIR-T	13	g	AP3-8a	0	0	0	-90	833
This study		1.7	68.4	-53.4	AP3-8a:LP-DIR-T	hargrave 2016-05-16 18:31:13	Agate Point	pmagpy-3.4.1	2.04e-06	AP3-8a:LP-DIR-T14	1	2.77e-08	4.7599999999999996e-08	3.09e-08	u	273	LT-T-Z:LP-DIR-T	14	g	AP3-8a	0	0	0	-90	843
This study		1.8	67.1	-53.3	AP3-8a:LP-DIR-T	hargrave 2016-05-17 14:50:56	Agate Point	pmagpy-3.4.1	1.79e-06	AP3-8a:LP-DIR-T15	1	2.5099999999999996e-08	4.3899999999999996e-08	2.73e-08	u	273	LT-T-Z:LP-DIR-T	15	g	AP3-8a	0	0	0	-90	848
This study		1.6	70.6	-53.0	AP3-8a:LP-DIR-T	hargrave 2016-05-18 11:42:41	Agate Point	pmagpy-3.4.1	1.65e-06	AP3-8a:LP-DIR-T16	1	3.56e-08	2.58e-08	1.85e-08	u	273	LT-T-Z:LP-DIR-T	16	g	AP3-8a	0	0	0	-90	853
This study		1.0	327.9	-21.7	AP4-1a:LP-DIR-T	hargrave 2016-04-08 16:57:39	Agate Point	pmagpy-3.4.1	1.3500000000000001e-05	AP4-1a:LP-DIR-T1	1	1.37e-07	1.5199999999999998e-07	1.1599999999999999e-07	u	273	LT-NO:LP-DIR-T	1	g	AP4-1a	0	0	0	-90	273
This study		2.4	329.8	-21.7	AP4-1a:LP-DIR-T	hargrave 2016-04-11 17:18:39	Agate Point	pmagpy-3.4.1	1.32e-05	AP4-1a:LP-DIR-T2	1	2.93e-07	4.55e-07	1.0699999999999999e-07	u	273	LT-LT-Z:LP-DIR-T	2	g	AP4-1a	0	0	0	-90	77
This study		1.1	331.6	-22.0	AP4-1a:LP-DIR-T	hargrave 2016-04-18 09:56:45	Agate Point	pmagpy-3.4.1	1.27e-05	AP4-1a:LP-DIR-T3	1	1.47e-07	1.87e-07	1.11e-07	u	273	LT-T-Z:LP-DIR-T	3	g	AP4-1a	0	0	0	-90	373
This study		1.0	331.5	-22.5	AP4-1a:LP-DIR-T	hargrave 2016-04-18 17:11:37	Agate Point	pmagpy-3.4.1	1.1900000000000001e-05	AP4-1a:LP-DIR-T4	1	1.24e-07	1.37e-07	1.06e-07	u	273	LT-T-Z:LP-DIR-T	4	g	AP4-1a	0	0	0	-90	473
This study		1.1	332.8	-21.8	AP4-1a:LP-DIR-T	hargrave 2016-04-19 12:58:53	Agate Point	pmagpy-3.4.1	8.45e-06	AP4-1a:LP-DIR-T5	1	7.93e-08	1.2099999999999998e-07	8.23e-08	u	273	LT-T-Z:LP-DIR-T	5	g	AP4-1a	0	0	0	-90	573
This study		1.7	327.8	-20.6	AP4-1a:LP-DIR-T	hargrave 2016-04-25 12:39:53	Agate Point	pmagpy-3.4.1	4.52e-06	AP4-1a:LP-DIR-T6	1	7.47e-08	1.0199999999999999e-07	5.9500000000000003e-08	u	273	LT-T-Z:LP-DIR-T	6	g	AP4-1a	0	0	0	-90	623
This study		1.5	330.7	-20.4	AP4-1a:LP-DIR-T	hargrave 2016-04-26 09:35:12	Agate Point	pmagpy-3.4.1	3.49e-06	AP4-1a:LP-DIR-T7	1	4.77e-08	6.769999999999999e-08	4.08e-08	u	273	LT-T-Z:LP-DIR-T	7	g	AP4-1a	0	0	0	-90	673
