tab	specimens																								
specimen	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
CF29.2b	CF29.2		HC	178.6	43.1	1	13	-1	4.1	2.1				0.07	0.01	T		hargrave 2018-08-26 19:39:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.2b	CF29.2		HC	236	69	1	13	0	4.1	2.1				0.07	0.01	T		hargrave 2018-08-26 19:39:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.2b	CF29.2		HC	307.6	29.8	1	13	100	4.1	2.1				0.07	0.01	T		hargrave 2018-08-26 19:39:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.3b	CF29.3		HC	235	69.9	1	12	0	4	1.5				0.06	0.01	T		hargrave 2018-08-26 20:15:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.3b	CF29.3		HC	176.2	51.9	1	12	-1	4	1.5				0.06	0.01	T		hargrave 2018-08-26 20:15:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.3b	CF29.3		HC	308.5	30.2	1	12	100	4	1.5				0.06	0.01	T		hargrave 2018-08-26 20:15:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.4b	CF29.4		HC	170.1	50	1	13	-1	3	1.5				0.07	0.01	T		hargrave 2018-08-26 20:53:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.4b	CF29.4		HC	231.3	68.5	1	13	0	3	1.5				0.07	0.01	T		hargrave 2018-08-26 20:53:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.4b	CF29.4		HC	306.8	31.4	1	13	100	3	1.5				0.07	0.01	T		hargrave 2018-08-26 20:53:23	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.5b	CF29.5		HC	228.3	56.4	1	11	-1	6.4	1.3				0.055	0.01	T		hargrave 2018-08-26 21:27:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.5b	CF29.5		HC	238	65.6	1	11	0	6.4	1.3				0.055	0.01	T		hargrave 2018-08-26 21:27:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.5b	CF29.5		HC	303.8	28.5	1	11	100	6.4	1.3				0.055	0.01	T		hargrave 2018-08-26 21:27:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.6b	CF29.6		HC	223.7	58.2	1	12	-1	6.8	1.2				0.06	0.01	T		hargrave 2018-08-26 22:03:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.6b	CF29.6		HC	242.6	68.5	1	12	0	6.8	1.2				0.06	0.01	T		hargrave 2018-08-26 22:03:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.6b	CF29.6		HC	307.5	27.3	1	12	100	6.8	1.2				0.06	0.01	T		hargrave 2018-08-26 22:03:49	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.7b	CF29.7		HC	312.9	30.6	1	11	100	4.4	0.9				0.055	0.01	T		hargrave 2018-08-26 22:39:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.7b	CF29.7		HC	234.7	73.7	1	11	0	4.4	0.9				0.055	0.01	T		hargrave 2018-08-26 22:39:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.7b	CF29.7		HC	208.9	55.3	1	11	-1	4.4	0.9				0.055	0.01	T		hargrave 2018-08-26 22:39:47	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.8b	CF29.8		HC	312.5	40.5	1	13	100	2.4	2.1				0.07	0.01	T		hargrave 2018-08-26 23:14:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF29.8b	CF29.8		HC	202.6	71.1	1	13	0	2.4	2.1				0.07	0.01	T		hargrave 2018-08-26 23:14:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF29.8b	CF29.8		HC	201.4	54.5	1	13	-1	2.4	2.1				0.07	0.01	T		hargrave 2018-08-26 23:14:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF3.2b	CF3.2																				This study	LP-DIR-AF:DE-BFL:DA-DIR	b		
CF3.3b	CF3.3		HC	251.7	62.9	1	14	0	2.1	0.7				0.14	0.025	T		hargrave 2017-11-29 20:27:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF3.3b	CF3.3		HC	302.8	22.1	1	14	100	2.1	0.7				0.14	0.025	T		hargrave 2017-11-29 20:27:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF3.3b	CF3.3		HC	135.3	74.8	1	14	-1	2.1	0.7				0.14	0.025	T		hargrave 2017-11-29 20:27:42	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF3.4b	CF3.4		HC	148	72.3	1	14	-1	3.1	2.9				0.14	0.025	T		hargrave 2017-11-29 21:01:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF3.4b	CF3.4		HC	244.4	62.6	1	14	0	3.1	2.9				0.14	0.025	T		hargrave 2017-11-29 21:01:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF3.4b	CF3.4		HC	301.3	25.1	1	14	100	3.1	2.9				0.14	0.025	T		hargrave 2017-11-29 21:01:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF3.5b	CF3.5																				This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	b		
CF3.6b	CF3.6																				This study	LP-DIR-AF:DE-BFL:DA-DIR	b		
CF3.8b	CF3.8																				This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	b		
CF30.2b	CF30.2		HC	151.4	59.7	1	9	-1	0.8	1.7				0.07	0.025	T		hargrave 2018-08-26 23:48:04	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.2b	CF30.2		HC	203.2	73.5	1	9	0	0.8	1.7				0.07	0.025	T		hargrave 2018-08-26 23:48:04	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.2b	CF30.2		HC	315.2	39.2	1	9	100	0.8	1.7				0.07	0.025	T		hargrave 2018-08-26 23:48:04	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.3b	CF30.3		HC	320	36	1	13	100	1	0.6				0.07	0.01	T		hargrave 2018-08-27 00:23:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.3b	CF30.3		HC	206.8	78.4	1	13	0	1	0.6				0.07	0.01	T		hargrave 2018-08-27 00:23:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.3b	CF30.3		HC	160.6	56.1	1	13	-1	1	0.6				0.07	0.01	T		hargrave 2018-08-27 00:23:33	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.4b	CF30.4		HC	313.4	36.2	1	13	100	2.1	0.7				0.07	0.01	T		hargrave 2018-08-27 00:59:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.4b	CF30.4		HC	214.6	73.4	1	13	0	2.1	0.7				0.07	0.01	T		hargrave 2018-08-27 00:59:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.4b	CF30.4		HC	147.8	57.7	1	13	-1	2.1	0.7				0.07	0.01	T		hargrave 2018-08-27 00:59:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.5b	CF30.5		HC	241.2	74.2	1	9	0	8.9	2.5				0.07	0.025	T		hargrave 2018-08-27 01:35:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.5b	CF30.5		HC	313.7	28.8	1	9	100	8.9	2.5				0.07	0.025	T		hargrave 2018-08-27 01:35:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.5b	CF30.5		HC	233	70.3	1	9	-1	8.9	2.5				0.07	0.025	T		hargrave 2018-08-27 01:35:03	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.6b	CF30.6		HC	311.7	25.8	1	9	100	11.2	3.5				0.07	0.025	T		hargrave 2018-08-27 02:10:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.6b	CF30.6		HC	243.4	69.8	1	9	-1	11.2	3.5				0.07	0.025	T		hargrave 2018-08-27 02:10:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.6b	CF30.6		HC	249.9	71.8	1	9	0	11.2	3.5				0.07	0.025	T		hargrave 2018-08-27 02:10:26	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.7b	CF30.7		HC	240.6	67.2	1	9	-1	10.2	3.8				0.07	0.025	T		hargrave 2018-08-27 02:46:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.7b	CF30.7		HC	310.3	23	1	9	100	10.2	3.8				0.07	0.025	T		hargrave 2018-08-27 02:46:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.7b	CF30.7		HC	256.5	69.6	1	9	0	10.2	3.8				0.07	0.025	T		hargrave 2018-08-27 02:46:54	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.8b	CF30.8		HC	247.4	69	1	7	0	4.7	1.6				0.045	0.015	T		hargrave 2018-08-27 03:21:22	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF30.8b	CF30.8		HC	201.2	31.2	1	7	-1	4.7	1.6				0.045	0.015	T		hargrave 2018-08-27 03:21:22	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF30.8b	CF30.8		HC	308.4	25.8	1	7	100	4.7	1.6				0.045	0.015	T		hargrave 2018-08-27 03:21:22	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.2b	CF31.2		HC	306.5	17.5	1	13	100	10.7	4.3				0.07	0.01	T		hargrave 2018-08-27 03:56:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.2b	CF31.2		HC	264.3	63.8	1	13	0	10.7	4.3				0.07	0.01	T		hargrave 2018-08-27 03:56:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.2b	CF31.2		HC	258.7	70.3	1	13	-1	10.7	4.3				0.07	0.01	T		hargrave 2018-08-27 03:56:41	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.3b	CF31.3		HC	306.9	7.3	1	10	100	8.9	2.5				0.05	0.01	T		hargrave 2018-08-27 04:31:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.3b	CF31.3		HC	280.7	57.5	1	10	0	8.9	2.5				0.05	0.01	T		hargrave 2018-08-27 04:31:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.3b	CF31.3		HC	239.6	54.7	1	10	-1	8.9	2.5				0.05	0.01	T		hargrave 2018-08-27 04:31:14	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.4b	CF31.4		HC	276.4	61.6	1	7	0	8.8	2.7				0.055	0.025	T		hargrave 2018-08-27 05:06:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.4b	CF31.4		HC	226.4	59.1	1	7	-1	8.8	2.7				0.055	0.025	T		hargrave 2018-08-27 05:06:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.4b	CF31.4		HC	308.2	11.8	1	7	100	8.8	2.7				0.055	0.025	T		hargrave 2018-08-27 05:06:08	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.5b	CF31.5		HC	303.4	11.8	1	13	100	9.5	2.5				0.07	0.01	T		hargrave 2018-08-27 05:42:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.5b	CF31.5		HC	334.6	87.8	1	13	-1	9.5	2.5				0.07	0.01	T		hargrave 2018-08-27 05:42:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.5b	CF31.5		HC	270.1	58	1	13	0	9.5	2.5				0.07	0.01	T		hargrave 2018-08-27 05:42:39	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.6b	CF31.6		HC	243.8	85.8	1	9	-1	8.7	1.6				0.07	0.025	T		hargrave 2018-08-27 06:17:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.6b	CF31.6		HC	266.9	61.6	1	9	0	8.7	1.6				0.07	0.025	T		hargrave 2018-08-27 06:17:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.6b	CF31.6		HC	305.3	15.3	1	9	100	8.7	1.6				0.07	0.025	T		hargrave 2018-08-27 06:17:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.7b	CF31.7		HC	204.8	-9.9	1	5	-1	8.2	1.8				0.025	0.01	T		hargrave 2018-08-27 06:52:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.7b	CF31.7		HC	263.6	43.5	1	5	0	8.2	1.8				0.025	0.01	T		hargrave 2018-08-27 06:52:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.7b	CF31.7		HC	289.2	6.3	1	5	100	8.2	1.8				0.025	0.01	T		hargrave 2018-08-27 06:52:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.8b	CF31.8		HC	206.4	-12.7	1	5	-1	7.5	2.2				0.025	0.01	T		hargrave 2018-08-27 07:28:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF31.8b	CF31.8		HC	296.7	4.4	1	5	100	7.5	2.2				0.025	0.01	T		hargrave 2018-08-27 07:28:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF31.8b	CF31.8		HC	272.5	48.2	1	5	0	7.5	2.2				0.025	0.01	T		hargrave 2018-08-27 07:28:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF32.2b	CF32.2																				This study	LP-DIR-AF:DE-BFL:DA-DIR	b		
CF32.3b	CF32.3																				This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	b		
CF32.5b	CF32.5																				This study	LP-DIR-AF:DE-BFL:DA-DIR	b		
CF32.6b	CF32.6																				This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	b		
CF33.2b	CF33.2		HC	243.5	57.8	1	13	0	13.4	1.5				0.07	0.01	T		hargrave 2018-08-27 11:41:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF33.2b	CF33.2		HC	188.8	36.1	1	13	-1	13.4	1.5				0.07	0.01	T		hargrave 2018-08-27 11:41:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF33.2b	CF33.2		HC	296.1	24.1	1	13	100	13.4	1.5				0.07	0.01	T		hargrave 2018-08-27 11:41:10	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF33.4b	CF33.4																				This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	b		
CF33.5b	CF33.5		HC	170.4	48.5	1	13	-1	21.9	2.1				0.07	0.01	T		hargrave 2018-08-27 12:50:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF33.5b	CF33.5		HC	268.9	44.8	1	13	0	21.9	2.1				0.07	0.01	T		hargrave 2018-08-27 12:50:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF33.5b	CF33.5		HC	292.5	4.1	1	13	100	21.9	2.1				0.07	0.01	T		hargrave 2018-08-27 12:50:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF33.7b	CF33.7		HC	301	16.5	1	13	100	13.6	2.5				0.07	0.01	T		hargrave 2018-08-27 13:24:58	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF33.7b	CF33.7		HC	176.3	41	1	13	-1	13.6	2.5				0.07	0.01	T		hargrave 2018-08-27 13:24:58	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF33.7b	CF33.7		HC	260.4	58.8	1	13	0	13.6	2.5				0.07	0.01	T		hargrave 2018-08-27 13:24:58	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF33.8b	CF33.8		HC	306.2	23.8	1	13	100	11	1.9				0.07	0.01	T		hargrave 2018-08-28 09:31:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF33.8b	CF33.8		HC	250.6	66.4	1	13	0	11	1.9				0.07	0.01	T		hargrave 2018-08-28 09:31:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF33.8b	CF33.8		HC	181.9	28.5	1	13	-1	11	1.9				0.07	0.01	T		hargrave 2018-08-28 09:31:27	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF34.1b	CF34.1																				This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	b		
CF34.4b	CF34.4																				This study	LP-DIR-AF:DE-BFL:DA-DIR	b		
CF34.5b	CF34.5																				This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	b		
CF34.8b	CF34.8																				This study	LP-DIR-AF:DE-BFL:DA-DIR	b		
CF35.3b	CF35.3		HC	131.2	40.9	1	13	-1	3.7	1.4				0.07	0.01	T		hargrave 2018-08-27 17:03:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF35.3b	CF35.3		HC	275.5	37.2	1	13	0	3.7	1.4				0.07	0.01	T		hargrave 2018-08-27 17:03:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF35.3b	CF35.3		HC	290.1	-4.7	1	13	100	3.7	1.4				0.07	0.01	T		hargrave 2018-08-27 17:03:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF35.4b	CF35.4		HC	142.4	29.6	1	13	-1	5.4	1.6				0.07	0.01	T		hargrave 2018-08-27 17:38:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF35.4b	CF35.4		HC	291.1	-0.5	1	13	100	5.4	1.6				0.07	0.01	T		hargrave 2018-08-27 17:38:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF35.4b	CF35.4		HC	272.3	40.8	1	13	0	5.4	1.6				0.07	0.01	T		hargrave 2018-08-27 17:38:18	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF35.5b	CF35.5																				This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	b		
CF4.1b	CF4.1		HC	143.9	62.9	1	14	-1	5.2	2.2				0.14	0.025	T		hargrave 2017-11-29 23:19:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF4.1b	CF4.1		HC	207	58.7	1	14	0	5.2	2.2				0.14	0.025	T		hargrave 2017-11-29 23:19:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF4.1b	CF4.1		HC	296.1	43.1	1	14	100	5.2	2.2				0.14	0.025	T		hargrave 2017-11-29 23:19:38	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF4.7b	CF4.7		HC	157.7	65.5	1	4	-1	3	1.8				0.14	0.09	T		hargrave 2017-11-29 23:53:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF4.7b	CF4.7		HC	342.1	80.4	1	4	0	3	1.8				0.14	0.09	T		hargrave 2017-11-29 23:53:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF4.7b	CF4.7		HC	333.6	20.5	1	4	100	3	1.8				0.14	0.09	T		hargrave 2017-11-29 23:53:48	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF4.8b	CF4.8		HC	302.8	42.8	1	14	100	3	9.2				0.14	0.025	T		hargrave 2017-11-30 00:27:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF4.8b	CF4.8		HC	204.7	63.5	1	14	0	3	9.2				0.14	0.025	T		hargrave 2017-11-30 00:27:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF4.8b	CF4.8		HC	235.3	58.5	1	14	-1	3	9.2				0.14	0.025	T		hargrave 2017-11-30 00:27:57	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF5.2b	CF5.2		HC	304.6	10.8	1	10	100	2.8	1.4				0.045	0.0075	T		hargrave 2017-11-30 01:08:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF5.2b	CF5.2		HC	273.1	58.3	1	10	0	2.8	1.4				0.045	0.0075	T		hargrave 2017-11-30 01:08:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF5.2b	CF5.2		HC	260.6	70.6	1	10	-1	2.8	1.4				0.045	0.0075	T		hargrave 2017-11-30 01:08:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF5.3b	CF5.3		HC	308	17.8	1	10	100	4.3	1.8				0.05	0.01	T		hargrave 2017-11-30 01:52:29	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF5.3b	CF5.3		HC	265.6	65.1	1	10	0	4.3	1.8				0.05	0.01	T		hargrave 2017-11-30 01:52:29	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF5.3b	CF5.3		HC	223.6	52.6	1	10	-1	4.3	1.8				0.05	0.01	T		hargrave 2017-11-30 01:52:29	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF5.4b	CF5.4		HC	260.3	64.9	1	18	0	3.7	1.9				0.14	0.01	T		hargrave 2017-11-30 02:34:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF5.4b	CF5.4		HC	306.5	19.5	1	18	100	3.7	1.9				0.14	0.01	T		hargrave 2017-11-30 02:34:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF5.4b	CF5.4		HC	210.7	41.8	1	18	-1	3.7	1.9				0.14	0.01	T		hargrave 2017-11-30 02:34:19	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF5.5b	CF5.5		HC	297.7	28.8	1	14	100	4.1	1.1				0.14	0.025	T		hargrave 2017-11-30 03:08:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF5.5b	CF5.5		HC	187.1	17.9	1	14	-1	4.1	1.1				0.14	0.025	T		hargrave 2017-11-30 03:08:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF5.5b	CF5.5		HC	235.2	60.3	1	14	0	4.1	1.1				0.14	0.025	T		hargrave 2017-11-30 03:08:40	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF5.6b	CF5.6		HC	298.1	26	1	14	100	4.2	1				0.14	0.025	T		hargrave 2017-11-30 03:42:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF5.6b	CF5.6		HC	188.1	15.9	1	14	-1	4.2	1				0.14	0.025	T		hargrave 2017-11-30 03:42:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
CF5.6b	CF5.6		HC	241	60.1	1	14	0	4.2	1				0.14	0.025	T		hargrave 2017-11-30 03:42:51	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
CF5.7b	CF5.7		HC	141.7	43.7	1	14	-1	2.4	0.7				0.14	0.025	T		hargrave 2017-11-30 04:19:05	pmagpy-4.0.0: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
