tab	specimens
analysts	citations	dir_alpha95	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	location	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	site	software_packages	specimen	weight
	This study		HT	1.2	301.6	34.9	2.0	1	19	100	GB26-4a:LP-DIR-T	hargrave 2017-03-14 11:27:48	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB26-4	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-4a	0.001
	This study		HT	0.7	285.3	26.4	1.6	1	19	-1	GB26-6a:LP-DIR-T	hargrave 2017-03-14 11:29:20	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB26-6	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-6a	0.001
	This study		HT	0.7	299.5	25.9	1.6	1	19	0	GB26-6a:LP-DIR-T	hargrave 2017-03-14 11:29:20	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB26-6	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-6a	0.001
	This study		HT	0.7	300.4	35.2	1.6	1	19	100	GB26-6a:LP-DIR-T	hargrave 2017-03-14 11:29:20	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB26-6	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-6a	0.001
	This study		HT	0.6	114.8	27.9	2.1	1	19	-1	GB26-7a:LP-DIR-T	hargrave 2017-03-14 12:25:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB26-7	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-7a	0.001
	This study		HT	0.6	300.9	30.6	2.1	1	19	0	GB26-7a:LP-DIR-T	hargrave 2017-03-14 12:25:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB26-7	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-7a	0.001
	This study		HT	0.6	302.1	39.9	2.1	1	19	100	GB26-7a:LP-DIR-T	hargrave 2017-03-14 12:25:54	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB26-7	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-7a	0.001
	This study		HT	0.7	189.7	25.5	3.3	1	21	-1	GB26-8a:LP-DIR-T	hargrave 2017-03-14 11:33:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB26-8	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-8a	0.001
	This study		HT	0.7	303.8	30.4	3.3	1	21	0	GB26-8a:LP-DIR-T	hargrave 2017-03-14 11:33:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB26-8	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-8a	0.001
	This study		HT	0.7	305.3	39.6	3.3	1	21	100	GB26-8a:LP-DIR-T	hargrave 2017-03-14 11:33:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB26-8	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-8a	0.001
	This study		HT	0.9	198.5	-0.2	4.0	1	19	-1	GB26-9a:LP-DIR-T	hargrave 2017-03-14 11:37:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB26-9	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-9a	0.001
	This study		HT	0.9	298.3	29.0	4.0	1	19	0	GB26-9a:LP-DIR-T	hargrave 2017-03-14 11:37:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB26-9	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-9a	0.001
	This study		HT	0.9	299.2	38.4	4.0	1	19	100	GB26-9a:LP-DIR-T	hargrave 2017-03-14 11:37:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB26-9	GB26	pmagpy-3.8.9-2: demag_gui.v.3.0	GB26-9a	0.001
	This study		HT	0.6	179.9	14.1	3.2	1	19	-1	GB27-1a:LP-DIR-T	hargrave 2017-03-16 14:02:55	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB27-1	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-1a	0.001
	This study		HT	0.6	298.7	29.1	3.2	1	19	0	GB27-1a:LP-DIR-T	hargrave 2017-03-16 14:02:55	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB27-1	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-1a	0.001
	This study		HT	0.6	299.6	38.5	3.2	1	19	100	GB27-1a:LP-DIR-T	hargrave 2017-03-16 14:02:55	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB27-1	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-1a	0.001
	This study		HT	0.3	39.3	48.0	1.8	1	19	-1	GB27-2a:LP-DIR-T	hargrave 2017-03-16 14:04:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB27-2	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-2a	0.001
	This study		HT	0.3	306.5	34.0	1.8	1	19	0	GB27-2a:LP-DIR-T	hargrave 2017-03-16 14:04:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB27-2	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-2a	0.001
	This study		HT	0.3	308.7	43.1	1.8	1	19	100	GB27-2a:LP-DIR-T	hargrave 2017-03-16 14:04:35	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB27-2	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-2a	0.001
	This study		HT	0.5	351.9	52.9	2.3	1	19	-1	GB27-3a:LP-DIR-T	hargrave 2017-03-16 14:06:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB27-3	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-3a	0.001
	This study		HT	0.5	306.1	33.1	2.3	1	19	0	GB27-3a:LP-DIR-T	hargrave 2017-03-16 14:06:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB27-3	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-3a	0.001
	This study		HT	0.5	308.1	42.2	2.3	1	19	100	GB27-3a:LP-DIR-T	hargrave 2017-03-16 14:06:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB27-3	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-3a	0.001
	This study		HT	0.2	345.1	53.5	1.8	1	19	-1	GB27-4a:LP-DIR-T	hargrave 2017-03-16 14:07:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB27-4	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-4a	0.001
	This study		HT	0.2	298.2	31.0	1.8	1	19	0	GB27-4a:LP-DIR-T	hargrave 2017-03-16 14:07:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB27-4	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-4a	0.001
	This study		HT	0.2	299.2	40.4	1.8	1	19	100	GB27-4a:LP-DIR-T	hargrave 2017-03-16 14:07:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB27-4	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-4a	0.001
	This study		HT	0.4	225.4	31.6	2.3	1	19	-1	GB27-5a:LP-DIR-T	hargrave 2017-03-16 14:09:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB27-5	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-5a	0.001
	This study		HT	0.4	303.9	32.3	2.3	1	19	0	GB27-5a:LP-DIR-T	hargrave 2017-03-16 14:09:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB27-5	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-5a	0.001
	This study		HT	0.4	305.6	41.5	2.3	1	19	100	GB27-5a:LP-DIR-T	hargrave 2017-03-16 14:09:14	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB27-5	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-5a	0.001
	This study		HT	0.8	241.1	22.5	2.7	1	19	-1	GB27-6a:LP-DIR-T	hargrave 2017-03-16 14:10:51	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB27-6	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-6a	0.001
	This study		HT	0.8	297.6	33.4	2.7	1	19	0	GB27-6a:LP-DIR-T	hargrave 2017-03-16 14:10:51	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB27-6	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-6a	0.001
	This study		HT	0.8	298.5	42.8	2.7	1	19	100	GB27-6a:LP-DIR-T	hargrave 2017-03-16 14:10:51	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB27-6	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-6a	0.001
	This study		HT	0.1	148.7	7.6	2.4	1	19	-1	GB27-7a:LP-DIR-T	hargrave 2017-03-16 14:12:28	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB27-7	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-7a	0.001
	This study		HT	0.1	300.6	32.5	2.4	1	19	0	GB27-7a:LP-DIR-T	hargrave 2017-03-16 14:12:28	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB27-7	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-7a	0.001
	This study		HT	0.1	301.9	41.9	2.4	1	19	100	GB27-7a:LP-DIR-T	hargrave 2017-03-16 14:12:28	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB27-7	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-7a	0.001
	This study		HT	0.9	127.4	19.6	2.8	1	19	-1	GB27-8a:LP-DIR-T	hargrave 2017-03-16 14:14:00	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB27-8	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-8a	0.001
	This study		HT	0.9	300.5	32.1	2.8	1	19	0	GB27-8a:LP-DIR-T	hargrave 2017-03-16 14:14:00	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB27-8	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-8a	0.001
	This study		HT	0.9	301.7	41.5	2.8	1	19	100	GB27-8a:LP-DIR-T	hargrave 2017-03-16 14:14:00	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB27-8	GB27	pmagpy-3.8.9-2: demag_gui.v.3.0	GB27-8a	0.001
	This study		HT	0.2	292.0	38.1	3.1	1	19	-1	GB28-1a:LP-DIR-T	hargrave 2017-03-16 14:16:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB28-1	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-1a	0.001
	This study		HT	0.2	298.9	32.4	3.1	1	19	0	GB28-1a:LP-DIR-T	hargrave 2017-03-16 14:16:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB28-1	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-1a	0.001
	This study		HT	0.2	300.0	41.8	3.1	1	19	100	GB28-1a:LP-DIR-T	hargrave 2017-03-16 14:16:23	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB28-1	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-1a	0.001
	This study		HT	0.3	214.7	-28.2	2.5	1	19	-1	GB28-2a:LP-DIR-T	hargrave 2017-03-16 14:17:59	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB28-2	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-2a	0.001
	This study		HT	0.3	303.5	34.5	2.5	1	19	0	GB28-2a:LP-DIR-T	hargrave 2017-03-16 14:17:59	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB28-2	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-2a	0.001
	This study		HT	0.3	305.3	43.7	2.5	1	19	100	GB28-2a:LP-DIR-T	hargrave 2017-03-16 14:17:59	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB28-2	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-2a	0.001
	This study		HT	0.2	217.7	-26.3	3.0	1	19	-1	GB28-3a:LP-DIR-T	hargrave 2017-03-16 14:21:57	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB28-3	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-3a	0.001
	This study		HT	0.2	302.0	34.0	3.0	1	19	0	GB28-3a:LP-DIR-T	hargrave 2017-03-16 14:21:57	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB28-3	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-3a	0.001
	This study		HT	0.2	303.6	43.3	3.0	1	19	100	GB28-3a:LP-DIR-T	hargrave 2017-03-16 14:21:57	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB28-3	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-3a	0.001
	This study		HT	0.2	201.9	-47.7	1.5	1	19	-1	GB28-4a:LP-DIR-T	hargrave 2017-03-16 14:23:34	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB28-4	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-4a	0.001
	This study		HT	0.2	297.6	32.0	1.5	1	19	0	GB28-4a:LP-DIR-T	hargrave 2017-03-16 14:23:34	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB28-4	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-4a	0.001
	This study		HT	0.2	298.6	41.4	1.5	1	19	100	GB28-4a:LP-DIR-T	hargrave 2017-03-16 14:23:34	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB28-4	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-4a	0.001
	This study		HT	0.7	288.9	36.8	2.2	1	19	-1	GB28-5a:LP-DIR-T	hargrave 2017-03-16 14:25:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB28-5	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-5a	0.001
	This study		HT	0.7	301.7	32.1	2.2	1	19	0	GB28-5a:LP-DIR-T	hargrave 2017-03-16 14:25:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB28-5	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-5a	0.001
	This study		HT	0.7	303.1	41.4	2.2	1	19	100	GB28-5a:LP-DIR-T	hargrave 2017-03-16 14:25:08	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB28-5	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-5a	0.001
	This study		HT	0.5	325.9	50.6	4.4	1	19	-1	GB28-6a:LP-DIR-T	hargrave 2017-03-16 14:26:37	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB28-6	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-6a	0.001
	This study		HT	0.5	301.1	35.8	4.4	1	19	0	GB28-6a:LP-DIR-T	hargrave 2017-03-16 14:26:37	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB28-6	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-6a	0.001
	This study		HT	0.5	302.7	45.2	4.4	1	19	100	GB28-6a:LP-DIR-T	hargrave 2017-03-16 14:26:37	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB28-6	GB28	pmagpy-3.8.9-2: demag_gui.v.3.0	GB28-6a	0.001
	This study		HT	1.1	178.3	10.9	3.9	1	19	-1	GB29-1a:LP-DIR-T	hargrave 2017-03-16 14:28:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB29-1	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-1a	0.001
	This study		HT	1.1	303.3	26.9	3.9	1	19	0	GB29-1a:LP-DIR-T	hargrave 2017-03-16 14:28:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB29-1	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-1a	0.001
	This study		HT	1.1	304.7	36.1	3.9	1	19	100	GB29-1a:LP-DIR-T	hargrave 2017-03-16 14:28:10	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB29-1	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-1a	0.001
	This study		HT	2.3	355.4	45.0	4.0	1	19	-1	GB29-2a:LP-DIR-T	hargrave 2017-03-16 14:29:38	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB29-2	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-2a	0.001
	This study		HT	2.3	296.1	31.0	4.0	1	19	0	GB29-2a:LP-DIR-T	hargrave 2017-03-16 14:29:38	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB29-2	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-2a	0.001
	This study		HT	2.3	296.8	40.5	4.0	1	19	100	GB29-2a:LP-DIR-T	hargrave 2017-03-16 14:29:38	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB29-2	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-2a	0.001
	This study		HT	2.2	311.3	49.0	2.6	1	19	-1	GB29-3a:LP-DIR-T	hargrave 2017-03-16 14:31:06	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB29-3	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-3a	0.001
	This study		HT	2.2	302.9	27.6	2.6	1	19	0	GB29-3a:LP-DIR-T	hargrave 2017-03-16 14:31:06	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB29-3	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-3a	0.001
	This study		HT	2.2	304.3	36.9	2.6	1	19	100	GB29-3a:LP-DIR-T	hargrave 2017-03-16 14:31:06	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB29-3	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-3a	0.001
	This study		HT	1.4	164.8	5.2	2.6	1	19	-1	GB29-4a:LP-DIR-T	hargrave 2017-03-16 14:32:36	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB29-4	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-4a	0.001
	This study		HT	1.4	299.6	26.4	2.6	1	19	0	GB29-4a:LP-DIR-T	hargrave 2017-03-16 14:32:36	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB29-4	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-4a	0.001
	This study		HT	1.4	300.5	35.8	2.6	1	19	100	GB29-4a:LP-DIR-T	hargrave 2017-03-16 14:32:36	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB29-4	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-4a	0.001
	This study		HT	1.8	182.7	10.7	4.1	1	19	-1	GB29-5a:LP-DIR-T	hargrave 2017-03-16 14:35:05	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB29-5	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-5a	0.001
	This study		HT	1.8	292.8	29.7	4.1	1	19	0	GB29-5a:LP-DIR-T	hargrave 2017-03-16 14:35:05	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB29-5	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-5a	0.001
	This study		HT	1.8	293.1	39.1	4.1	1	19	100	GB29-5a:LP-DIR-T	hargrave 2017-03-16 14:35:05	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB29-5	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-5a	0.001
	This study		HT	2.1	113.7	22.9	4.3	1	19	-1	GB29-6a:LP-DIR-T	hargrave 2017-03-16 14:36:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB29-6	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-6a	0.001
	This study		HT	2.1	296.9	32.5	4.3	1	19	0	GB29-6a:LP-DIR-T	hargrave 2017-03-16 14:36:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB29-6	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-6a	0.001
	This study		HT	2.1	297.7	41.9	4.3	1	19	100	GB29-6a:LP-DIR-T	hargrave 2017-03-16 14:36:43	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB29-6	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-6a	0.001
	This study		HT	2.5	13.4	57.4	2.0	1	19	-1	GB29-7a:LP-DIR-T	hargrave 2017-03-16 14:40:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB29-7	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-7a	0.001
	This study		HT	2.5	294.7	34.8	2.0	1	19	0	GB29-7a:LP-DIR-T	hargrave 2017-03-16 14:40:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB29-7	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-7a	0.001
	This study		HT	2.5	295.3	44.3	2.0	1	19	100	GB29-7a:LP-DIR-T	hargrave 2017-03-16 14:40:44	u	Gooseberry	953	673	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB29-7	GB29	pmagpy-3.8.9-2: demag_gui.v.3.0	GB29-7a	0.001
	This study		HT	0.1	257.5	33.3	1.7	1	15	-1	GB3-1a:LP-DIR-T	hargrave 2016-11-15 18:36:38	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB3-1	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-1a	0.001
	This study		HT	0.1	303.1	34.2	1.7	1	15	0	GB3-1a:LP-DIR-T	hargrave 2016-11-15 18:36:38	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB3-1	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-1a	0.001
	This study		HT	0.1	304.8	43.5	1.7	1	15	100	GB3-1a:LP-DIR-T	hargrave 2016-11-15 18:36:38	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB3-1	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-1a	0.001
	This study		HT	0.2	114.1	29.6	1.8	1	15	-1	GB3-2a:LP-DIR-T	hargrave 2016-11-15 18:38:15	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB3-2	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-2a	0.001
	This study		HT	0.2	299.8	36.2	1.8	1	15	0	GB3-2a:LP-DIR-T	hargrave 2016-11-15 18:38:15	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB3-2	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-2a	0.001
	This study		HT	0.2	301.2	45.6	1.8	1	15	100	GB3-2a:LP-DIR-T	hargrave 2016-11-15 18:38:15	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB3-2	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-2a	0.001
	This study		HT	0.4	98.3	31.7	2.0	1	15	-1	GB3-3a:LP-DIR-T	hargrave 2016-11-15 18:39:51	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB3-3	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-3a	0.001
	This study		HT	0.4	294.3	32.6	2.0	1	15	0	GB3-3a:LP-DIR-T	hargrave 2016-11-15 18:39:51	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB3-3	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-3a	0.001
	This study		HT	0.4	294.8	42.1	2.0	1	15	100	GB3-3a:LP-DIR-T	hargrave 2016-11-15 18:39:51	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB3-3	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-3a	0.001
	This study		HT	0.2	275.8	38.7	1.1	1	15	-1	GB3-4a:LP-DIR-T	hargrave 2016-11-15 18:42:17	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB3-4	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-4a	0.001
	This study		HT	0.2	302.5	31.8	1.1	1	15	0	GB3-4a:LP-DIR-T	hargrave 2016-11-15 18:42:17	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB3-4	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-4a	0.001
	This study		HT	0.2	304.0	41.1	1.1	1	15	100	GB3-4a:LP-DIR-T	hargrave 2016-11-15 18:42:17	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	GB3-4	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-4a	0.001
	This study		HT	0.5	261.3	35.1	1.5	1	15	-1	GB3-5a:LP-DIR-T	hargrave 2016-11-15 18:45:28	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR	g	GB3-5	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-5a	0.001
	This study		HT	0.5	304.7	34.5	1.5	1	15	0	GB3-5a:LP-DIR-T	hargrave 2016-11-15 18:45:28	u	Gooseberry	953	773	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	GB3-5	GB3	pmagpy-3.8.9-2: demag_gui.v.3.0	GB3-5a	0.001
